method,seed,model_slug,objective,transform,rho,threshold_delta,conflict_filter,opposite_margin,validation_macro_f1,validation_micro_f1,validation_macro_auprc,validation_micro_auprc,validation_circular_error,validation_opposite_value_activation,validation_neighbor_error_rate,validation_opposite_error_rate,validation_confusion_distance_correlation,validation_geometry_cost,validation_n_predictions,validation_prediction_rate,test_macro_f1,test_micro_f1,test_macro_auprc,test_micro_auprc,test_circular_error,test_opposite_value_activation,test_neighbor_error_rate,test_opposite_error_rate,test_confusion_distance_correlation,test_geometry_cost,test_n_predictions,test_prediction_rate
empirical_structure,7,deberta-v3-base,pareto_95,opposite_suppression,0.5,0.0,opposite_margin,0.1,0.29308150171903496,0.3471781864299302,0.23132755382118428,0.2871728787344063,0.11869986952905992,0.04333050976519713,0.17956744450768355,0.5525042686397268,-0.13750381884408333,0.7145346479339838,10313.0,0.036419046811876715,0.2911686099092705,0.3408931745946237,0.2396607114575375,0.2852684384404633,0.11657949364588541,0.04137952939728874,0.19755747126436782,0.5396551724137931,-0.18063165315383198,0.6976141954569672,10124.0,0.036573691074415396
empirical_structure,11,deberta-v3-base,standard,none,0.0,0.0,none,,0.30752420412037174,0.3531168706041044,0.23717371892741226,0.29301448718220285,0.11451787341517101,0.043027232294904676,0.18120726243810423,0.5205140297099741,-0.10006558767114887,0.6780591354200498,12147.0,0.04289558437155691,0.30335884787848055,0.3475983395928049,0.24476360032492614,0.29742717808529834,0.11154104020015214,0.04031649194444496,0.18417874396135267,0.5251207729468599,-0.13949744619415233,0.676978305091457,11797.0,0.04261752603762134
empirical_structure,11,deberta-v3-base,f1,none,0.0,0.0,none,,0.30752420412037174,0.3531168706041044,0.23717371892741226,0.29301448718220285,0.11451787341517101,0.043027232294904676,0.18120726243810423,0.5205140297099741,-0.10006558767114887,0.6780591354200498,12147.0,0.04289558437155691,0.30335884787848055,0.3475983395928049,0.24476360032492614,0.29742717808529834,0.11154104020015214,0.04031649194444496,0.18417874396135267,0.5251207729468599,-0.13949744619415233,0.676978305091457,11797.0,0.04261752603762134
empirical_structure,11,deberta-v3-base,pareto_99,none,0.0,0.0,opposite_margin,0.0,0.30483004529445834,0.35232852254128855,0.23717371892741226,0.29301448718220285,0.11451787341517101,0.043027232294904676,0.1825,0.5165,-0.13207957884035526,0.6740451057100756,11552.0,0.04079441760601181,0.3035795894287678,0.34915633258792433,0.24476360032492614,0.29742717808529834,0.11154104020015214,0.04031649194444496,0.1868751602153294,0.522173801589336,-0.17566147479788335,0.6740313337339331,11237.0,0.04059448504575324
empirical_structure,11,deberta-v3-base,pareto_98,none,0.0,0.0,opposite_margin,0.0,0.30483004529445834,0.35232852254128855,0.23717371892741226,0.29301448718220285,0.11451787341517101,0.043027232294904676,0.1825,0.5165,-0.13207957884035526,0.6740451057100756,11552.0,0.04079441760601181,0.3035795894287678,0.34915633258792433,0.24476360032492614,0.29742717808529834,0.11154104020015214,0.04031649194444496,0.1868751602153294,0.522173801589336,-0.17566147479788335,0.6740313337339331,11237.0,0.04059448504575324
empirical_structure,11,deberta-v3-base,pareto_95,opposite_suppression,0.5,0.0,opposite_margin,0.0,0.2979704854220781,0.35051437615404907,0.23681724639122176,0.29135665600995875,0.09652304643606216,0.035365095074507025,0.18712617487895186,0.5243520364568499,-0.13987043220704484,0.6562401779674191,10344.0,0.03652851936604797,0.301356299523089,0.35014292648724454,0.24502065351108604,0.2956447771677157,0.09412504243249072,0.03308998114762753,0.1881563593932322,0.5284422403733956,-0.17370551673462906,0.6556572639535139,10102.0,0.036494214464020576
empirical_structure,42,deberta-v3-base,standard,none,0.0,0.0,none,,0.30104343310911313,0.34651958919741344,0.22888438271626854,0.27827382063911,0.12923181139663759,0.047861562595048084,0.1776233337131138,0.5335536060157229,-0.09984903963117996,0.7106469800074086,12421.0,0.04386318049552222,0.28935781264014054,0.33609110375705664,0.22564051208617142,0.27045525779561774,0.12857303577120552,0.04656630776772372,0.19743530499075784,0.5153650646950092,-0.1452304226805339,0.6905044082339384,12109.0,0.043744648875947846
empirical_structure,42,deberta-v3-base,f1,none,0.0,0.0,none,,0.30104343310911313,0.34651958919741344,0.22888438271626854,0.27827382063911,0.12923181139663759,0.047861562595048084,0.1776233337131138,0.5335536060157229,-0.09984903963117996,0.7106469800074086,12421.0,0.04386318049552222,0.28935781264014054,0.33609110375705664,0.22564051208617142,0.27045525779561774,0.12857303577120552,0.04656630776772372,0.19743530499075784,0.5153650646950092,-0.1452304226805339,0.6905044082339384,12109.0,0.043744648875947846
empirical_structure,42,deberta-v3-base,pareto_99,none,0.0,0.0,opposite_margin,0.0,0.29969119466598615,0.34706140993697787,0.22888438271626854,0.27827382063911,0.12923181139663759,0.047861562595048084,0.17866602456055863,0.5310618829761619,-0.13253916664743687,0.7081552569678475,11858.0,0.04187501765686358,0.2894791976756168,0.3383631457979414,0.22564051208617142,0.27045525779561774,0.12857303577120552,0.04656630776772372,0.19819269752106483,0.5180119672731713,-0.17346546337555413,0.6931513108121006,11575.0,0.04181553478727363
empirical_structure,42,deberta-v3-base,pareto_98,none,0.0,0.0,opposite_margin,0.0,0.29969119466598615,0.34706140993697787,0.22888438271626854,0.27827382063911,0.12923181139663759,0.047861562595048084,0.17866602456055863,0.5310618829761619,-0.13253916664743687,0.7081552569678475,11858.0,0.04187501765686358,0.2894791976756168,0.3383631457979414,0.22564051208617142,0.27045525779561774,0.12857303577120552,0.04656630776772372,0.19819269752106483,0.5180119672731713,-0.17346546337555413,0.6931513108121006,11575.0,0.04181553478727363
empirical_structure,42,deberta-v3-base,pareto_95,opposite_suppression,1.0,0.0,opposite_margin,0.0,0.2862642347905904,0.34451564266867696,0.2265492826499888,0.2730787059990149,0.0960195997306512,0.033861681677945045,0.18207365774293743,0.5448898091998226,-0.13815727847686918,0.6747710906084188,9960.0,0.03517247224341046,0.28217633097530015,0.3381357782143637,0.22365496839488005,0.2655120580351332,0.09591637786312991,0.03333427549710513,0.19890968027110653,0.5324885811109474,-0.17632794126184081,0.6617392344711825,9885.0,0.03571028607967169
empirical_structure,1701,deberta-v3-base,standard,none,0.0,0.0,none,,0.3013438242662805,0.34673650695835256,0.22895780950164857,0.27858755405760605,0.12945312158439565,0.047649499947439285,0.1811381244990649,0.5013358268768368,-0.07872321663838738,0.6784384484086716,10862.0,0.03835777043252253,0.2935517963666069,0.34214635161861146,0.23304773295265999,0.2761270693570368,0.12619686556034482,0.04497085734412996,0.19484508547008547,0.4953258547008547,-0.1286537192743434,0.6664935776053295,10775.0,0.03892547622746206
empirical_structure,1701,deberta-v3-base,f1,none,0.0,0.0,opposite_margin,0.1,0.30144790857891723,0.3471816283924844,0.22895780950164857,0.27858755405760605,0.12945312158439565,0.047649499947439285,0.18150353038903502,0.49826941713969264,-0.10225284733351094,0.6753720386715276,10549.0,0.03725245077266435,0.29315389929215546,0.34258474576271186,0.23304773295265999,0.2761270693570368,0.12619686556034482,0.04497085734412996,0.19453309282641876,0.495212987373387,-0.14623275493091764,0.6663807102778617,10441.0,0.03771887677874073
empirical_structure,1701,deberta-v3-base,pareto_99,none,0.0,0.0,opposite_margin,0.0,0.3003864969955513,0.34676910124184385,0.22895780950164857,0.27858755405760605,0.12945312158439565,0.047649499947439285,0.18160045083122006,0.4980276134122288,-0.11030030617543105,0.6751302349440638,10393.0,0.036701556629092864,0.29326567359205447,0.34268344709897613,0.23304773295265999,0.2761270693570368,0.12619686556034482,0.04497085734412996,0.19338028169014085,0.49690140845070424,-0.15082212400986855,0.668069131355179,10313.0,0.03725646740917088
empirical_structure,1701,deberta-v3-base,pareto_98,none,0.0,0.0,opposite_margin,0.0,0.3003864969955513,0.34676910124184385,0.22895780950164857,0.27858755405760605,0.12945312158439565,0.047649499947439285,0.18160045083122006,0.4980276134122288,-0.11030030617543105,0.6751302349440638,10393.0,0.036701556629092864,0.29326567359205447,0.34268344709897613,0.23304773295265999,0.2761270693570368,0.12619686556034482,0.04497085734412996,0.19338028169014085,0.49690140845070424,-0.15082212400986855,0.668069131355179,10313.0,0.03725646740917088
empirical_structure,1701,deberta-v3-base,pareto_95,opposite_suppression,0.5,0.0,opposite_margin,0.0,0.2918144279696264,0.3435033309074624,0.2287581325960406,0.2770793357112985,0.10907365148856475,0.03924447060694233,0.18499353169469598,0.5014553686934023,-0.11657138987382434,0.6497734907889094,9252.0,0.03267226036104755,0.29254286014700415,0.3441199684293607,0.23283818563008193,0.2741459608130205,0.1063969426557941,0.036993887416125845,0.19737473987514007,0.5012005762766127,-0.16056700545125988,0.6445914063485327,9299.0,0.03359331818460971
empirical_structure,1984,deberta-v3-base,standard,none,0.0,0.0,none,,0.29698105354766896,0.3417750608999403,0.22550665062449213,0.2784350038050237,0.13162338543944305,0.047460513655808154,0.1879507848960543,0.5028638099278744,-0.09456001148225514,0.6819477090231256,13146.0,0.046423425714043565,0.2941453412759389,0.33787134502923977,0.23353139120533092,0.2851171825295483,0.12847593536964133,0.045102493898220054,0.1922788203753351,0.501769436997319,-0.1326175652936279,0.6753478662651804,12936.0,0.04673224691215306
empirical_structure,1984,deberta-v3-base,f1,none,0.0,0.0,none,,0.29698105354766896,0.3417750608999403,0.22550665062449213,0.2784350038050237,0.13162338543944305,0.047460513655808154,0.1879507848960543,0.5028638099278744,-0.09456001148225514,0.6819477090231256,13146.0,0.046423425714043565,0.2941453412759389,0.33787134502923977,0.23353139120533092,0.2851171825295483,0.12847593536964133,0.045102493898220054,0.1922788203753351,0.501769436997319,-0.1326175652936279,0.6753478662651804,12936.0,0.04673224691215306
empirical_structure,1984,deberta-v3-base,pareto_99,none,0.0,0.0,opposite_margin,0.1,0.295896845991122,0.3431539187913126,0.22550665062449213,0.2784350038050237,0.13162338543944305,0.047460513655808154,0.19003917179630667,0.5027420257414661,-0.12663834720141556,0.6818259248367173,12569.0,0.04438582365737209,0.29587771445415234,0.340707327606891,0.23353139120533092,0.2851171825295483,0.12847593536964133,0.045102493898220054,0.19231638418079097,0.5048587570621469,-0.1570158845928278,0.6784371863300083,12400.0,0.044795907677079305
empirical_structure,1984,deberta-v3-base,pareto_98,none,0.0,0.0,opposite_margin,0.1,0.295896845991122,0.3431539187913126,0.22550665062449213,0.2784350038050237,0.13162338543944305,0.047460513655808154,0.19003917179630667,0.5027420257414661,-0.12663834720141556,0.6818259248367173,12569.0,0.04438582365737209,0.29587771445415234,0.340707327606891,0.23353139120533092,0.2851171825295483,0.12847593536964133,0.045102493898220054,0.19231638418079097,0.5048587570621469,-0.1570158845928278,0.6784371863300083,12400.0,0.044795907677079305
empirical_structure,1984,deberta-v3-base,pareto_95,opposite_suppression,1.0,0.0,none,,0.2861402398216835,0.34083838650145004,0.2254660995932536,0.2769646723249506,0.09563850703348437,0.03309173073544342,0.19137882617242347,0.5169896096602078,-0.12784336129433102,0.6457198474291356,10354.0,0.036563833093199986,0.29099238106531683,0.3456750547630496,0.23399554924907298,0.28208403115209585,0.09326127692053394,0.031197970873627436,0.1943773959960244,0.5195229305693596,-0.15898881946877022,0.643982178363521,10278.0,0.03713002734717912
random_geoloss,7,deberta-v3-base,standard,none,0.0,0.0,none,,0.3038400119811008,0.3510463786846945,0.22108406580585102,0.27421759788579797,0.1200833518002247,0.04505482511049948,0.16764890282131661,0.5324137931034483,-0.06694609162951869,0.6975519700141725,11506.0,0.040631974461112524,0.2898399393399946,0.3350919428366542,0.23064065970899553,0.2753818714157913,0.1182532423690916,0.04353194953131699,0.18341226161525662,0.5164469473953667,-0.11645780228422335,0.6782321392957753,11084.0,0.040041761346189274
random_geoloss,7,deberta-v3-base,f1,none,0.0,0.0,none,,0.3038400119811008,0.3510463786846945,0.22108406580585102,0.27421759788579797,0.1200833518002247,0.04505482511049948,0.16764890282131661,0.5324137931034483,-0.06694609162951869,0.6975519700141725,11506.0,0.040631974461112524,0.2898399393399946,0.3350919428366542,0.23064065970899553,0.2753818714157913,0.1182532423690916,0.04353194953131699,0.18341226161525662,0.5164469473953667,-0.11645780228422335,0.6782321392957753,11084.0,0.040041761346189274
random_geoloss,7,deberta-v3-base,pareto_99,none,0.0,0.0,opposite_margin,0.0,0.3016134617034119,0.3491515089929885,0.22108406580585102,0.27421759788579797,0.1200833518002247,0.04505482511049948,0.1693516699410609,0.5284872298624754,-0.09253588829202158,0.6936254067731996,11071.0,0.039095827329999715,0.28761357066462456,0.33298494983277593,0.23064065970899553,0.2753818714157913,0.1182532423690916,0.04353194953131699,0.18386366662228731,0.5173745173745173,-0.1341595718928574,0.679159709274926,10697.0,0.03864369551788043
random_geoloss,7,deberta-v3-base,pareto_98,none,0.0,0.0,opposite_margin,0.0,0.3016134617034119,0.3491515089929885,0.22108406580585102,0.27421759788579797,0.1200833518002247,0.04505482511049948,0.1693516699410609,0.5284872298624754,-0.09253588829202158,0.6936254067731996,11071.0,0.039095827329999715,0.28761357066462456,0.33298494983277593,0.23064065970899553,0.2753818714157913,0.1182532423690916,0.04353194953131699,0.18386366662228731,0.5173745173745173,-0.1341595718928574,0.679159709274926,10697.0,0.03864369551788043
random_geoloss,7,deberta-v3-base,pareto_95,opposite_suppression,1.0,0.0,none,,0.2890811193961829,0.34435201401050786,0.22133748948383455,0.2725393627158638,0.09093346475489145,0.03273100317629661,0.17298541826554106,0.5425940138142747,-0.09758538752169457,0.6662584817454628,9661.0,0.03411659180156511,0.2852642534427525,0.337342594161161,0.22777790293632708,0.27105138793376327,0.0895258628477753,0.03156139238465151,0.18924080853095654,0.5241126850230782,-0.14366729895556968,0.645199940255505,9270.0,0.03348855356181655
random_geoloss,11,deberta-v3-base,standard,none,0.0,0.0,none,,0.31065415150025655,0.36555463293117774,0.23728529871553125,0.29790273363603115,0.12006974311561604,0.04432674957488207,0.18226600985221675,0.5135467980295566,-0.09461118178583154,0.6779432907200547,11862.0,0.041889143147724385,0.3048185916607751,0.35775280898876405,0.24470834238359915,0.298347716454827,0.1169633819470606,0.04158776322096202,0.1866566716641679,0.5108695652173914,-0.1291486853428966,0.669420710385414,11586.0,0.041855273092471036
random_geoloss,11,deberta-v3-base,f1,none,0.0,0.0,none,,0.31065415150025655,0.36555463293117774,0.23728529871553125,0.29790273363603115,0.12006974311561604,0.04432674957488207,0.18226600985221675,0.5135467980295566,-0.09461118178583154,0.6779432907200547,11862.0,0.041889143147724385,0.3048185916607751,0.35775280898876405,0.24470834238359915,0.298347716454827,0.1169633819470606,0.04158776322096202,0.1866566716641679,0.5108695652173914,-0.1291486853428966,0.669420710385414,11586.0,0.041855273092471036
random_geoloss,11,deberta-v3-base,pareto_99,none,0.0,0.0,opposite_margin,0.1,0.30762220439757126,0.363600059901163,0.23728529871553125,0.29790273363603115,0.12006974311561604,0.04432674957488207,0.1827763496143959,0.5124678663239075,-0.11442112627161805,0.6768643590144057,11422.0,0.04033533915303557,0.30464545209496546,0.35780986885747823,0.24470834238359915,0.298347716454827,0.1169633819470606,0.04158776322096202,0.1870099320439101,0.5118923157344485,-0.1532257120827063,0.6704434609024711,11158.0,0.04030909176297185
random_geoloss,11,deberta-v3-base,pareto_98,none,0.0,0.0,opposite_margin,0.1,0.30762220439757126,0.363600059901163,0.23728529871553125,0.29790273363603115,0.12006974311561604,0.04432674957488207,0.1827763496143959,0.5124678663239075,-0.11442112627161805,0.6768643590144057,11422.0,0.04033533915303557,0.30464545209496546,0.35780986885747823,0.24470834238359915,0.298347716454827,0.1169633819470606,0.04158776322096202,0.1870099320439101,0.5118923157344485,-0.1532257120827063,0.6704434609024711,11158.0,0.04030909176297185
random_geoloss,11,deberta-v3-base,pareto_95,opposite_suppression,0.5,0.0,opposite_margin,0.1,0.29768811872848183,0.36069388618574144,0.23753108047098426,0.29681023138970186,0.10123808254867718,0.036472286931913324,0.18150137941048353,0.5193843473210397,-0.11358050635144223,0.6570947168016301,10297.0,0.03636254484843348,0.29899617442477827,0.3578288550771555,0.2454281108983459,0.29714979723017665,0.0987353867099953,0.03418323029509846,0.18749078035108424,0.519103112553474,-0.15754091353625876,0.6520217295585677,10095.0,0.036468926451622224
random_geoloss,42,deberta-v3-base,standard,none,0.0,0.0,none,,0.2986469306346898,0.34603882849954903,0.2283600572680852,0.2896911942307811,0.12671441052980875,0.04819413097150419,0.18249914879128362,0.5142435591873794,-0.09835759874649112,0.6891521006886924,12456.0,0.043986778540554286,0.294558913647381,0.3445135386573961,0.2298680822317023,0.28514559381833,0.12443999722159009,0.04641116346526706,0.18745570517363572,0.5083864871249705,-0.12043392185650696,0.6792376478118276,11984.0,0.04329307722597729
random_geoloss,42,deberta-v3-base,f1,none,0.0,0.0,none,,0.2986469306346898,0.34603882849954903,0.2283600572680852,0.2896911942307811,0.12671441052980875,0.04819413097150419,0.18249914879128362,0.5142435591873794,-0.09835759874649112,0.6891521006886924,12456.0,0.043986778540554286,0.294558913647381,0.3445135386573961,0.2298680822317023,0.28514559381833,0.12443999722159009,0.04641116346526706,0.18745570517363572,0.5083864871249705,-0.12043392185650696,0.6792376478118276,11984.0,0.04329307722597729
random_geoloss,42,deberta-v3-base,pareto_99,none,0.0,0.0,none,,0.2986469306346898,0.34603882849954903,0.2283600572680852,0.2896911942307811,0.12671441052980875,0.04819413097150419,0.18249914879128362,0.5142435591873794,-0.09835759874649112,0.6891521006886924,12456.0,0.043986778540554286,0.294558913647381,0.3445135386573961,0.2298680822317023,0.28514559381833,0.12443999722159009,0.04641116346526706,0.18745570517363572,0.5083864871249705,-0.12043392185650696,0.6792376478118276,11984.0,0.04329307722597729
random_geoloss,42,deberta-v3-base,pareto_98,none,0.0,0.0,opposite_margin,0.0,0.293197864411104,0.34439163032292847,0.2283600572680852,0.2896911942307811,0.12671441052980875,0.04819413097150419,0.1818401352330355,0.5141270224583434,-0.1268783747245927,0.6890355639596564,11796.0,0.041656072548521064,0.2953203571615548,0.3460277427490542,0.2298680822317023,0.28514559381833,0.12443999722159009,0.04641116346526706,0.1870286576168929,0.5139517345399698,-0.14741809958247684,0.6848028952268269,11386.0,0.041132758452518146
random_geoloss,42,deberta-v3-base,pareto_95,opposite_suppression,0.5,0.0,none,,0.2902395858176225,0.34431748622730063,0.22882792202148297,0.28976788479938104,0.1068604934901952,0.03966065442189562,0.18482541349435547,0.5220530322919401,-0.11888357827353106,0.6685741802040309,10993.0,0.03882038025821397,0.292094351244794,0.3455585287790546,0.230670076172378,0.28395936265450006,0.10495106127591418,0.03822767355567449,0.18970929439061007,0.5150812064965197,-0.1382293286833699,0.6582599413281083,10620.0,0.038365527381498565
random_geoloss,1701,deberta-v3-base,standard,none,0.0,0.0,none,,0.3021910399898495,0.34790817847560374,0.23184939983668915,0.28470434703483805,0.14157719201349833,0.052701559837100474,0.17631644621911655,0.5076116795607687,-0.06641940218830152,0.7018904314113675,11515.0,0.04066375681554934,0.2932125773961335,0.34174579799928906,0.23623340436097193,0.28198810229448606,0.1378299714127406,0.049832994953547795,0.18874382050957028,0.5019647610597033,-0.11038926967554874,0.6896277274259917,11254.0,0.040655898790149234
random_geoloss,1701,deberta-v3-base,f1,none,0.0,0.0,none,,0.3021910399898495,0.34790817847560374,0.23184939983668915,0.28470434703483805,0.14157719201349833,0.052701559837100474,0.17631644621911655,0.5076116795607687,-0.06641940218830152,0.7018904314113675,11515.0,0.04066375681554934,0.2932125773961335,0.34174579799928906,0.23623340436097193,0.28198810229448606,0.1378299714127406,0.049832994953547795,0.18874382050957028,0.5019647610597033,-0.11038926967554874,0.6896277274259917,11254.0,0.040655898790149234
random_geoloss,1701,deberta-v3-base,pareto_99,none,0.0,0.0,opposite_margin,0.0,0.30128074289847684,0.3473651708522026,0.23184939983668915,0.28470434703483805,0.14157719201349833,0.052701559837100474,0.17767929089443996,0.5061778135911899,-0.11238716026904168,0.7004565654417887,10821.0,0.03821298415119925,0.2927176573092459,0.34322078468496897,0.23623340436097193,0.28198810229448606,0.1378299714127406,0.049832994953547795,0.19064551422319476,0.5015043763676149,-0.15667652786274439,0.6891673427339033,10575.0,0.03820296158750917
random_geoloss,1701,deberta-v3-base,pareto_98,none,0.0,0.0,opposite_margin,0.0,0.30128074289847684,0.3473651708522026,0.23184939983668915,0.28470434703483805,0.14157719201349833,0.052701559837100474,0.17767929089443996,0.5061778135911899,-0.11238716026904168,0.7004565654417887,10821.0,0.03821298415119925,0.2927176573092459,0.34322078468496897,0.23623340436097193,0.28198810229448606,0.1378299714127406,0.049832994953547795,0.19064551422319476,0.5015043763676149,-0.15667652786274439,0.6891673427339033,10575.0,0.03820296158750917
random_geoloss,1701,deberta-v3-base,pareto_95,opposite_suppression,0.5,0.0,opposite_margin,0.0,0.2927015352964438,0.34281036834924966,0.232117770137924,0.28344082566849466,0.1185825350646031,0.043147482079182176,0.1810436634717785,0.5128556214818195,-0.12438202860452856,0.6745856386256048,9714.0,0.0343037545554708,0.2911112990952828,0.3456349648790278,0.23501452481621535,0.2798556268408565,0.11543422150261476,0.040705653076719486,0.19346772933270823,0.5114861697140178,-0.16606547561385288,0.6676260442933521,9499.0,0.03431583282456261
random_geoloss,1984,deberta-v3-base,standard,none,0.0,0.0,none,,0.2972749664946729,0.34190430159497337,0.22598925466665756,0.2804208301002214,0.14351369494026714,0.05270123271249789,0.18250995083118707,0.5077265277452587,-0.0812413126773157,0.7039414553980238,12079.0,0.04265545102692318,0.2920001725053301,0.34023464458247066,0.23499610598828471,0.28709932173727687,0.1389477423071654,0.050218860849237164,0.19473558837541685,0.5029776083849452,-0.14018194825652275,0.6921442115413478,11847.0,0.04279815469760956
random_geoloss,1984,deberta-v3-base,f1,none,0.0,0.0,none,,0.2972749664946729,0.34190430159497337,0.22598925466665756,0.2804208301002214,0.14351369494026714,0.05270123271249789,0.18250995083118707,0.5077265277452587,-0.0812413126773157,0.7039414553980238,12079.0,0.04265545102692318,0.2920001725053301,0.34023464458247066,0.23499610598828471,0.28709932173727687,0.1389477423071654,0.050218860849237164,0.19473558837541685,0.5029776083849452,-0.14018194825652275,0.6921442115413478,11847.0,0.04279815469760956
random_geoloss,1984,deberta-v3-base,pareto_99,none,0.0,0.0,opposite_margin,0.0,0.2944557755652028,0.34131946181163414,0.22598925466665756,0.2804208301002214,0.14351369494026714,0.05270123271249789,0.1848180677540778,0.5067754077791718,-0.11579702035965837,0.7029903354319369,11382.0,0.0401940842444275,0.28913139233595847,0.3408373230111032,0.23499610598828471,0.28709932173727687,0.1389477423071654,0.050218860849237164,0.19709517135940885,0.5061791310995031,-0.17429383773182142,0.6953457342559056,11195.0,0.04044275697136313
random_geoloss,1984,deberta-v3-base,pareto_98,none,0.0,0.0,opposite_margin,0.0,0.2944557755652028,0.34131946181163414,0.22598925466665756,0.2804208301002214,0.14351369494026714,0.05270123271249789,0.1848180677540778,0.5067754077791718,-0.11579702035965837,0.7029903354319369,11382.0,0.0401940842444275,0.28913139233595847,0.3408373230111032,0.23499610598828471,0.28709932173727687,0.1389477423071654,0.050218860849237164,0.19709517135940885,0.5061791310995031,-0.17429383773182142,0.6953457342559056,11195.0,0.04044275697136313
random_geoloss,1984,deberta-v3-base,pareto_95,opposite_suppression,1.0,0.0,none,,0.2829296238744846,0.3376203997550248,0.22696690840977365,0.2787686178727628,0.1016211813953723,0.03569465906082707,0.1842355175688509,0.5275403608736942,-0.1150220276379341,0.6648562013298935,9350.0,0.033018334887137325,0.28801653969241947,0.3429252511493274,0.23390763608119228,0.28255732990074817,0.09828244887333175,0.03386874552394462,0.19467446013963305,0.5241110569897711,-0.16185404596784916,0.6562622513870475,9180.0,0.033163421973837745
schwartz_geoloss,7,deberta-v3-base,standard,none,0.0,0.0,none,,0.30424361114555337,0.35168164831835164,0.2281477557696274,0.28730622896429897,0.14506820775674828,0.05488501103375774,0.16837462705928136,0.5314567388766377,-0.0669126516732452,0.7314099576671437,11191.0,0.03951959205582394,0.294924219325862,0.341954468019204,0.23650823770966795,0.28912541613378656,0.14282107147262713,0.052820355373954866,0.18425196850393702,0.5233595800524934,-0.10974908548608937,0.7190010068990753,10932.0,0.03949265021982508
schwartz_geoloss,7,deberta-v3-base,f1,none,0.0,0.0,none,,0.30424361114555337,0.35168164831835164,0.2281477557696274,0.28730622896429897,0.14506820775674828,0.05488501103375774,0.16837462705928136,0.5314567388766377,-0.0669126516732452,0.7314099576671437,11191.0,0.03951959205582394,0.294924219325862,0.341954468019204,0.23650823770966795,0.28912541613378656,0.14282107147262713,0.052820355373954866,0.18425196850393702,0.5233595800524934,-0.10974908548608937,0.7190010068990753,10932.0,0.03949265021982508
schwartz_geoloss,7,deberta-v3-base,pareto_99,none,0.0,0.0,none,,0.30424361114555337,0.35168164831835164,0.2281477557696274,0.28730622896429897,0.14506820775674828,0.05488501103375774,0.16837462705928136,0.5314567388766377,-0.0669126516732452,0.7314099576671437,11191.0,0.03951959205582394,0.294924219325862,0.341954468019204,0.23650823770966795,0.28912541613378656,0.14282107147262713,0.052820355373954866,0.18425196850393702,0.5233595800524934,-0.10974908548608937,0.7190010068990753,10932.0,0.03949265021982508
schwartz_geoloss,7,deberta-v3-base,pareto_98,none,0.0,0.0,opposite_margin,0.0,0.2994212030386729,0.35174839644113387,0.2281477557696274,0.28730622896429897,0.14506820775674828,0.05488501103375774,0.16828302144515778,0.5301188362245595,-0.09814765461211762,0.7300720550150654,10721.0,0.03785984687967907,0.29294787627583707,0.34251281780220943,0.23650823770966795,0.28912541613378656,0.14282107147262713,0.052820355373954866,0.18287292817679557,0.5280386740331492,-0.13833784442719155,0.7236801008797311,10480.0,0.03785976713353154
schwartz_geoloss,7,deberta-v3-base,pareto_95,opposite_suppression,1.0,-0.05,opposite_margin,0.0,0.28963288478208743,0.20876646411055247,0.22663010540143114,0.28275234612483174,0.10260485898311567,0.03708397279666826,0.14419310614962788,0.5676654915785351,-0.04247020210363854,0.707354323358319,23808.0,0.08407492160352573,0.2903363216099478,0.20614035087719298,0.23196542879962437,0.2812181603674131,0.10084674972310399,0.03570249488211586,0.14981922638799466,0.5660938041701749,-0.04813133495459788,0.7026430487753947,23481.0,0.08482683130366929
schwartz_geoloss,11,deberta-v3-base,standard,none,0.0,0.0,none,,0.3087950373214163,0.36643014436016635,0.2361830640804507,0.29521656995243734,0.12097678630980209,0.04417255530232696,0.18292079207920792,0.5178217821782178,-0.10517355546296672,0.6829711237903469,11824.0,0.041754950984546714,0.3047625520628521,0.35678316797128184,0.24359239187380508,0.2953309816876903,0.11867576640313376,0.041712164495966514,0.1925373134328358,0.511318407960199,-0.14598968978378302,0.6717063388592993,11618.0,0.0419708754348635
schwartz_geoloss,11,deberta-v3-base,f1,none,0.0,0.0,none,,0.3087950373214163,0.36643014436016635,0.2361830640804507,0.29521656995243734,0.12097678630980209,0.04417255530232696,0.18292079207920792,0.5178217821782178,-0.10517355546296672,0.6829711237903469,11824.0,0.041754950984546714,0.3047625520628521,0.35678316797128184,0.24359239187380508,0.2953309816876903,0.11867576640313376,0.041712164495966514,0.1925373134328358,0.511318407960199,-0.14598968978378302,0.6717063388592993,11618.0,0.0419708754348635
schwartz_geoloss,11,deberta-v3-base,pareto_99,none,0.0,0.0,opposite_margin,0.1,0.3074289948841062,0.365775827682489,0.2361830640804507,0.29521656995243734,0.12097678630980209,0.04417255530232696,0.1834897775491835,0.5166516651665166,-0.12502487219250577,0.6818010067786456,11445.0,0.04041656072548521,0.3023231060827653,0.356523062871061,0.24359239187380508,0.2953309816876903,0.11867576640313376,0.041712164495966514,0.1936814958091554,0.5127014829142489,-0.16222539609254555,0.6730894138133492,11268.0,0.04070647481494594
